year,month,DEN_REG,descCarburante,sum_prezzo,count_prezzo,mean_prezzo
2018,1,Puglia,Gasolio Oro Diesel,244.23,150,1.6281999999999999
2018,1,Puglia,Gasolio Premium,2484.0299999999997,1535,1.618260586319218
2018,1,Puglia,Gasolio Speciale,300.18,180,1.6676666666666666
2018,1,Puglia,Gasolio speciale,672.81,510,1.319235294117647
2018,1,Puglia,Hi-Q Diesel,4830.301,2684,1.7996650521609538
2018,1,Puglia,Metano,1897.818,1960,0.9682744897959183
2018,1,Sardegna,Benzina,48190.971,29797,1.6173094942443869
2018,1,Sardegna,Blue Diesel,9036.571,5610,1.6107969696969697
2018,1,Sardegna,Blue Super,2322.18,1482,1.5669230769230769
2018,1,Sardegna,Excellium Diesel,1029.958,660,1.5605424242424244
2018,1,Sardegna,GPL,1470.777,2070,0.7105202898550725
2018,1,Sardegna,Gasolio,44617.458,29797,1.4973808772695236
2018,1,Sardegna,Hi-Q Diesel,4307.077,2424,1.7768469471947195
2018,1,Sardegna,HiQ Perform+,108.24000000000001,60,1.804
